도서관명,시도명,시군구명,도서관유형,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),소재지도로명주소,부지면적,건물면적
경상북도교육청 금호도서관,경상북도,영천시,공공도서관,204,72465,195,2560,경상북도 영천시 금호읍 금호로 173,990,1187
괴산교육도서관,충청북도,괴산군 괴산읍,공공도서관,399,68223,23,2276,충청북도 괴산군 괴산읍 읍내로 12길 38,3123,1874
느티나무작은도서관,강원특별자치도,횡성군,작은도서관,43,8699,6,0,강원특별자치도 횡성군 횡성읍 태기로85,,178
매화작은도서관,강원특별자치도,횡성군,작은도서관,15,8627,0,0,강원특별자치도 횡성군 우천면 우항3길 5-2,,129
찐빵마을책사랑방,강원특별자치도,횡성군,작은도서관,60,8682,7,0,강원특별자치도 횡성군 안흥면 안흥로27,,165
구리봉작은도서관,강원특별자치도,횡성군,작은도서관,17,9382,5,5,강원특별자치도 횡성군 갑천면 청정로매일5길 2,,92
버들골작은도서관,강원특별자치도,횡성군,작은도서관,34,7997,5,0,강원특별자치도 횡성군 청일면 청정로 823,,165
송도바다 작은도서관,부산광역시,서구,작은도서관,34,7050,0,0,부산광역시 서구 충무대로 83 (암남동) 1층,,168
한형석 자유아동극장 작은도서관,부산광역시,서구,작은도서관,10,1396,0,0,부산광역시 서구 해돋이로 297 (부민동3가) 한형석 자유아동극장 2층,,36
부민작은도서관,부산광역시,서구,작은도서관,30,11233,0,0,"부산광역시 서구 해돋이로 313, (부민동3가, 부민 이 편한세상) 부민 이편한세상아파트",,41
부산기독교 종합사회복지관 강유두작은도서관,부산광역시,서구,작은도서관,40,7544,0,0,"부산광역시 서구 까치고개로229번길 40, (토성동2가) 2층",,147
다독임작은도서관,부산광역시,서구,작은도서관,16,2201,0,0,부산광역시 서구 장군산로46번길 21 (암남동) 서구노인복지관,,67
대신푸르지오 푸른도서관,부산광역시,서구,작은도서관,30,3681,0,0,"부산광역시 서구 대영로38번길 11 (서대신동1가, 대신 푸르지오) 1층",,149
동서남-BOOK 작은도서관,부산광역시,서구,작은도서관,15,7050,0,0,부산광역시 서구 해돋이로 288 (부민동3가) 동서남-BOOK 작은도서관,,80
부산대학교병원 작은(쌈지)도서관,부산광역시,서구,작은도서관,12,2484,0,0,부산광역시 서구 구덕로 179 (아미동1가) B동 2층,,48
부산연탄은행 마르지 않는 샘,부산광역시,서구,작은도서관,14,9922,0,0,부산광역시 서구 구덕로157번길 33-1 (아미동2가) 작은도서관 1층,,58
샤롯데 작은도서관,부산광역시,서구,작은도서관,16,4068,0,0,"부산광역시 서구 대티로 161 (서대신동3가, 대신 롯데캐슬) 샤롯데 작은도서관",,56
대추골도서관,경기도,수원시,공공도서관,500,116436,110,0,경기도 수원시 장안구 수일로 164(조원동),3460,2692
일월도서관,경기도,수원시,공공도서관,635,99174,127,0,경기도 수원시 장안구 일월천로 77(천천동),6100,3966
광교홍재도서관,경기도,수원시,공공도서관,958,132715,108,0,경기도 수원시 영통구 대학로 88(이의동),3057,9824
영통도서관,경기도,수원시,공공도서관,640,282579,116,10088,경기도 수원시 영통구 청명로 151(영통동),9572,4136
태장마루도서관,경기도,수원시,공공도서관,582,140429,100,0,경기도 수원시 영통구 태장로 46(망포동),4676,3969
광교푸른숲도서관,경기도,수원시,공공도서관,632,64381,76,0,경기도 수원시 영통구 광교호수로 131(하동),22086,4577
작전도서관,인천광역시,계양구,공공도서관,374,46543,18,6360,인천광역시 계양구 오조산로 21번길 4,17043,1684
효성도서관,인천광역시,계양구,공공도서관,281,51440,17,6360,인천광역시 계양구 봉오대로 600번길 14,2149,1454
서운도서관,인천광역시,계양구,공공도서관,174,43420,18,6360,인천광역시 계양구 아나지로 457번길 16,1598,1051
동양도서관,인천광역시,계양구,공공도서관,393,48025,23,6360,인천광역시 계양구 당미길 31,1650,1601
임학도서관,인천광역시,계양구,공공도서관,109,18793,16,6360,인천광역시 계양구 임학동로 26-1,330,727
별똥별어린이도서관,인천광역시,계양구,공공도서관,48,12899,13,6360,인천광역시 계양구 봉오대로 510,1017,385.84
춘천시립도서관,강원특별자치도,춘천시,공공도서관,690,257403,52,44921,강원특별자치도 춘천시 우석로 100,19040,7701.63
LH늘푸른도서관,광주광역시,서구,작은도서관,30,3000,0,0,광주광역시 서구 동천로 25,,140
경덕작은도서관,광주광역시,서구,작은도서관,10,20000,0,0,광주광역시 서구 학생독립로9번길 10,,115.5
책테마파크도서관,경기도,성남시,공공도서관,89,9409,7,0,"경기도 성남시 분당구 문정로 145(율동318), 책테마파크도서관",5950,493
의성군립도서관,경상북도,의성군,공공도서관,253,56227,69,4314,경상북도 의성군 안계면 안계길 114,1177,1228
충청남도교육청남부평생교육원,충청남도,논산시,공공도서관,350,137969,28,2657,충청남도 논산시 부창로71,,
옥천군민도서관,충청북도,옥천군,공공도서관,125,55003,48,9634,충청북도 옥천군 옥천읍 관성로4길 10,8789,2256
달성군립도서관,대구광역시,달성군,공공도서관,202,82336,90,1929,대구광역시 달성군 다사읍 달구벌대로 174길 10-13,,2008
화원읍작은도서관,대구광역시,달성군,작은도서관,70,22872,8,0,대구광역시 달성군 화원읍 비슬로 520길 17-1,,265.87
논공읍작은도서관,대구광역시,달성군,작은도서관,25,11996,8,0,대구광역시 달성군 논공읍 논공로 697-9,,82
다사읍서재작은도서관,대구광역시,달성군,작은도서관,54,20149,8,0,대구광역시 달성군 다사읍 서재본길 25,,342
가창면참꽃작은도서관,대구광역시,달성군,작은도서관,32,19600,8,924,대구광역시 달성군 가창면 가창로 220길 8,,301
하빈면작은도서관,대구광역시,달성군,작은도서관,61,11341,8,0,대구광역시 달성군 하빈면 하빈로 84길 23,,234.47
옥포읍작은도서관,대구광역시,달성군,작은도서관,43,11989,8,0,대구광역시 달성군 옥포읍 비슬로 2215,,135.6
유가읍작은도서관,대구광역시,달성군,작은도서관,51,14795,8,0,대구광역시 달성군 유가읍 테크노상업로 95,,158
구지면작은도서관,대구광역시,달성군,작은도서관,30,14307,8,0,대구광역시 달성군 구지면 창리로 11길 90,,132.3
다사읍작은도서관,대구광역시,달성군,작은도서관,64,12823,0,0,대구광역시 달성군 다사읍 매곡로 12길 37,,89.256
농암작은도서관,경상북도,문경시,작은도서관,5,1450,0,0,경상북도 문경시 농암면 농암길 50,,24
영순작은도서관,경상북도,문경시,작은도서관,10,2297,0,0,경상북도 문경시 영순면 의곡1길 18,,46
호계작은도서관,경상북도,문경시,작은도서관,2,2094,0,0,경상북도 문경시 호계면 막곡장터길 14,,32
산북작은도서관,경상북도,문경시,작은도서관,6,2373,0,0,경상북도 문경시 산북면 금천로 586,,43
하늘재 숲속 힐링 도서관,경상북도,문경시,작은도서관,50,1450,11,0,경상북도 문경시 문경읍 관음길 529,,140
나눔 작은도서관,경상북도,문경시,작은도서관,20,2900,10,110,경상북도 문경시 흥덕로 19,,79
꿈꾸러미 도서관,경상북도,문경시,작은도서관,10,3100,0,0,경상북도 문경시 점촌역길 3,,103
넓은들작은도서관,서울특별시,양천구,작은도서관,50,13059,6,0,서울특별시 양천구 남부순환로 88길 5-7,,183
새아름작은도서관,서울특별시,양천구,작은도서관,64,9145,5,0,서울특별시 양천구 남부순환로 88길 5-7,,249
목1동도서방 (목1동주민센터 2층),서울특별시,양천구,작은도서관,12,6373,0,0,서울특별시 양천구 목동서로 192,,63
신정6동도서방 (신정6동주민센터 2층),서울특별시,양천구,작은도서관,12,13412,0,0,서울특별시 양천구 목동서로 353,,148
신정7동도서방 (신정7동주민센터 2층),서울특별시,양천구,작은도서관,10,8663,0,0,서울특별시 양천구 목동동로 37,,40
양천중앙도서관,서울특별시,양천구,공공도서관,388,82807,46,0,서울특별시 양천구 신정로7길 81(신정동),,5666
갈산도서관,서울특별시,양천구,공공도서관,95,50818,23,0,서울특별시 양천구 목동남로 4길 48-6,,2678
LH무지개작은도서관,대구광역시,달성군,작은도서관,24,2087,0,0,대구광역시 달성군 현풍읍 테크노북로2길 30,,37.28
하나리움 작은도서관,대구광역시,달성군,작은도서관,15,1500,0,0,대구광역시 달성군 유가읍 테크노북로 164,,85
세계를품은작은도서관,대구광역시,달성군,작은도서관,20,1966,0,0,"대구광역시 달성군 논공읍 논공로15길 18, 1층(빛센터)",,42.7
LH다사행복작은도서관,대구광역시,달성군,작은도서관,15,1500,0,0,대구광역시 달성군 다사읍 매곡로 14길 11,,50
반도유보라3차작은도서관,대구광역시,달성군,작은도서관,22,1650,0,0,대구광역시 달성군 구지면 국가산단북로 34길 10,,119.88
꽃가람작은도서관,대구광역시,달성군,작은도서관,20,1500,0,0,대구광역시 달성군 옥포읍 돌미로2길 15,,65.17
죽곡한신휴플러스작은도서관,대구광역시,달성군,작은도서관,20,1200,0,0,대구광역시 달성군 다사읍 대실역남로 50,,131.6
그린나래미술도서관,서울특별시,양천구,작은도서관,40,11486,6,0,서울특별시 양천구 중앙로32길 1,,218
호롱불작은도서관,서울특별시,양천구,작은도서관,35,9052,5,0,서울특별시 양천구 목동동로 152,,98
고맙습니다신정3동작은도서관,서울특별시,양천구,작은도서관,40,11251,3,0,서울특별시 양천구 중앙로 209,,178
송화도서관,경상북도,경주시,공공도서관,320,46530,81,2797,경상북도 경주시 태종로 472-9,2745,2030.6
중앙도서관,경상북도,경주시,공공도서관,58,36961,52,0,경상북도 경주시 금성로 236,2013,536
감포도서관,경상북도,경주시,공공도서관,12,57160,22,0,경상북도 경주시 감포읍 동해안로 2151,308,308
칠평도서관,경상북도,경주시,공공도서관,130,56255,51,0,경상북도 경주시 안강읍 비화중로 51,1155,994
단석도서관,경상북도,경주시,공공도서관,46,50083,32,0,경상북도 경주시 건천읍 작원3길 23,938,668
장곡도서관,경기도,시흥시,공공도서관,170,46089,22,132,경기도 시흥시 인선길 52,1920,1920
신천도서관,경기도,시흥시,공공도서관,87,47843,11,558,경기도 시흥시 신천로 89-18,746,663
매화도서관,경기도,시흥시,공공도서관,115,42398,13,479,경기도 시흥시 매화로 20,859,797
은계도서관,경기도,시흥시,공공도서관,261,19142,34,0,경기도 시흥시 수인로3247번길 33,1219,2003
민들레작은도서관,경기도,시흥시,작은도서관,28,13361,8,0,경기도 시흥시 함송로29번길 67,159,159
꿈나무작은도서관,경기도,시흥시,작은도서관,39,16574,9,252,경기도 시흥시 정왕대로233번길 27,217,217
오이도작은도서관,경기도,시흥시,작은도서관,23,4438,10,40,경기도 시흥시 옥터로 47,112.36,112.36
함현공원작은도서관,경기도,시흥시,작은도서관,24,8988,0,0,경기도 시흥시 함송로29번길 31,100,100
옥구공원숲속도서관,경기도,시흥시,작은도서관,25,4338,0,0,경기도 시흥시 오이도로 58,45,45
삼립식품작은도서관,경기도,시흥시,작은도서관,32,3876,6,192,경기도 시흥시 공단1대로 101,80,80
평안골작은도서관,경기도,시흥시,작은도서관,16,5922,0,0,경기도 시흥시 정왕대로298번길 36,77,77
배곧너나들이작은도서관,경기도,시흥시,작은도서관,62,7391,0,0,경기도 시흥시 해송십리로 472-30,221,221
송운작은도서관,경기도,시흥시,작은도서관,13,4806,0,0,경기도 시흥시 옥구천동로 434,84.5,84.5
옥천교육도서관,충청북도,옥천군,공공도서관,277,41258,110,2966,충청북도 옥천군 옥천읍 관성로3길 7,1669,1834.5
향기나는 작은도서관,부산광역시,서구,작은도서관,18,3922,0,0,부산광역시 서구 구덕로280번길 32 (동대신동1가) 동대신1동주민센터,,35
닥밭골 작은 도서관,부산광역시,서구,작은도서관,7,2652,0,0,부산광역시 서구 보동길275번길 9 (동대신동2가) 2층,,45
짬짬이 작은도서관,부산광역시,서구,작은도서관,20,4224,0,0,부산광역시 서구 구덕로295번길 4 (서대신동2가) 서대신골목시장 고객쉼터 내,,65
한새마을 작은도서관,부산광역시,서구,작은도서관,52,5188,0,0,"부산광역시 서구 대신로 27, (서대신동3가) 서대신3동주민센터 3층",,106
꽃마루어린이작은도서관,부산광역시,서구,작은도서관,6,3112,0,0,부산광역시 서구 꽃마을로 58 (서대신동3가) 꽃마루어린이작은도서관,,102
초장동꿈터작은도서관,부산광역시,서구,작은도서관,24,5500,0,0,부산광역시 서구 초장로27번길 32 (초장동) 지하,,198
남일이네작은도서관,부산광역시,서구,작은도서관,37,5858,0,0,부산광역시 서구 천마로 176 (남부민동) 4층,,69
